{50F18103-7780-9FD5-E050-A8C063054923},147500,2017-01-13 00:00,KT4 8HQ,F,N,L,168B,,CENTRAL ROAD,,WORCESTER PARK,SUTTON,GREATER LONDON,A,A
{50F18103-7781-9FD5-E050-A8C063054923},240450,2017-01-24 00:00,BR6 0FD,F,Y,L,"BERWICK HOUSE, 8 - 10",FLAT 30,KNOLL RISE,,ORPINGTON,BROMLEY,GREATER LONDON,A,A
{50F18103-7786-9FD5-E050-A8C063054923},855000,2017-02-14 00:00,CR2 8SY,D,N,F,27,,BOXFORD CLOSE,,SOUTH CROYDON,CROYDON,GREATER LONDON,A,A
{50F18103-7787-9FD5-E050-A8C063054923},380000,2017-01-20 00:00,SE20 8TR,F,N,L,11,,SEYMOUR VILLAS,,LONDON,BROMLEY,GREATER LONDON,A,A
{50F18103-7789-9FD5-E050-A8C063054923},346100,2017-01-30 00:00,SW20 0DS,T,N,F,113B,,COTTENHAM PARK ROAD,,LONDON,MERTON,GREATER LONDON,A,A
{50F18103-778B-9FD5-E050-A8C063054923},259995,2017-01-27 00:00,DA17 6FL,F,Y,L,TOWER HILL COURT,52,MORRIS DRIVE,,BELVEDERE,BEXLEY,GREATER LONDON,A,A
{50F18103-778C-9FD5-E050-A8C063054923},615125,2017-02-16 00:00,SW20 8AG,D,N,F,"MANDALAY MEWS, 31B",2,ARTERBERRY ROAD,,LONDON,MERTON,GREATER LONDON,A,A
{50F18103-778D-9FD5-E050-A8C063054923},370000,2017-01-25 00:00,SW19 3BS,F,Y,L,"SPUR HOUSE, 1",FLAT 12,MILNER ROAD,,LONDON,MERTON,GREATER LONDON,A,A
{50F18103-778E-9FD5-E050-A8C063054923},525000,2017-02-03 00:00,SW19 3BS,F,Y,L,"SPUR HOUSE, 1",FLAT 16,MILNER ROAD,,LONDON,MERTON,GREATER LONDON,A,A
{50F18103-778F-9FD5-E050-A8C063054923},305000,2017-01-27 00:00,TN16 3BD,F,N,L,228C,,MAIN ROAD,BIGGIN HILL,WESTERHAM,BROMLEY,GREATER LONDON,A,A
{50F18103-7792-9FD5-E050-A8C063054923},259000,2017-02-20 00:00,DA17 6FL,F,Y,L,TOWER HILL COURT,63,MORRIS DRIVE,,BELVEDERE,BEXLEY,GREATER LONDON,A,A
{50F18103-7793-9FD5-E050-A8C063054923},227500,2017-01-18 00:00,SE20 8JL,F,N,L,18,,COLLINGWOOD CLOSE,,LONDON,BROMLEY,GREATER LONDON,A,A
{50F18103-7794-9FD5-E050-A8C063054923},249995,2017-01-27 00:00,DA17 6FL,F,Y,L,TOWER HILL COURT,53,MORRIS DRIVE,,BELVEDERE,BEXLEY,GREATER LONDON,B,A
{50F18103-7795-9FD5-E050-A8C063054923},257995,2017-01-27 00:00,DA17 6FL,F,Y,L,TOWER HILL COURT,55,MORRIS DRIVE,,BELVEDERE,BEXLEY,GREATER LONDON,A,A
{50F18103-7796-9FD5-E050-A8C063054923},267995,2017-01-27 00:00,DA17 6HX,T,Y,F,65,,TOWER ROAD,,BELVEDERE,BEXLEY,GREATER LONDON,A,A
{68FEB20C-5BB0-38DA-E053-6C04A8C051AE},32655,2017-06-26 00:00,W7 3JZ,O,N,F,HANWELL DELIVERY OFFICE,,EDINBURGH ROAD,,LONDON,EALING,GREATER LONDON,B,A
{68FEB20C-5BB2-38DA-E053-6C04A8C051AE},973675,2017-10-31 00:00,HA3 8AJ,O,N,F,"CHILD WELFARE CENTRE, 63",,ELMWOOD AVENUE,,HARROW,HARROW,GREATER LONDON,B,A
